ROA C  before interest and depreciation before interest,ROA A  before interest and   after tax,ROA B  before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre tax net Interest Rate,After tax net Interest Rate,Non industry income and expenditure revenue,Continuous interest rate  after tax,Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest bearing debt interest rate,Tax rate  A,Net Value Per Share  B,Net Value Per Share  A,Net Value Per Share  C,Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share  Yuan,Operating Profit Per Share  Yuan,Per Share Net profit before tax  Yuan,Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt Total net worth,Debt ratio,Net worth Assets,Long term fund suitability ratio  A,Borrowing dependency,Contingent liabilities Net worth,Operating profit Paid in capital,Net profit before tax Paid in capital,Inventory and accounts receivable Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate  times,Fixed Assets Turnover Frequency,Net Worth Turnover Rate  times,Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets Total Assets,Current Assets Total Assets,Cash Total Assets,Quick Assets Current Liability,Cash Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory Working Capital,Inventory Current Liability,Current Liabilities Liability,Working Capital Equity,Current Liabilities Equity,Long term Liability to Current Assets,Retained Earnings to Total Assets,Total income Total expense,Total expense Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability Assets Flag,Net Income to Total Assets,Total assets to GNP price,No credit Interval,Gross Profit to Sales,Net Income to Stockholder s Equity,Liability to Equity,Degree of Financial Leverage  DFL,Interest Coverage Ratio  Interest expense to EBIT,Net Income Flag,Equity to Liability,Bankrupt?
0.7186531585220491,0.6291464570440981,0.7632599408478472,0.18712038746115223,0.18712038746115223,0.999215508072576,0.9234537141528468,0.9366849820629212,0.6801036284020662,0.9320683546811427,8.562662224108303e-15,0.3076152304609218,0.21335702255268463,4.283256608488889e-13,0.21598935407923056,0.09469039012252896,0.13084238518051058,0.13084238518051058,0.32775505144415484,0.6490666303311083,1.4022903608463708e-11,0.2053420011305824,0.30078757147480845,0.004184682556748316,0.052772795137251194,0.3753063137529762,0.3753063137529762,0.7205486798459524,0.6826826826826796,4.2997497032197777e-14,0.005453452872963893,0.27661218228172213,5.480283567403839e-12,1.3198561344504745e-12,0.1058061625393596,5.958658415076235e-13,0.34728183118741224,0.6527181688125905,0.0013767976245966955,0.375749021993679,0.013398240760445934,0.20557456797805157,0.2936771237450964,0.6782548473298967,0.0872180451127819,1.3748553251197126e-13,1.1911707661055164e-12,1.0290019023963964e-14,0.6666666666666666,0.034715525554484296,8.487762590155036e-13,0.14643947918341138,1.234696456567534e-12,0.5183004026505795,0.27511041462752756,0.3373641557357816,0.12907158783636086,0.044818995702337175,1.881298441773497e-12,0.11847412151906642,0.365478469907153,0.9008524368865644,9.883588279893481e-13,0.27913392721894076,0.8241076320961263,0.5224474283304492,2.6378559549052516e-12,0.8732104021988389,0.07726259176061494,0.05339194922278773,5.264768314679412e-15,2.675926713356738e-15,0.8401723842607483,4.696279780410046e-15,0.9515456494211021,0.697041850390017,0.27913392721894076,0.5224474283304492,0.13470698930664127,0.5355214081732786,0.431845530541183,0.6835750586267718,0.31382314006544454,0.020729668927694837,0.0,0.8177662639721754,6.817313162267736e-14,0.3816904778280771,0.18713028826029898,0.8643876259299528,0.37454590185117054,0.18201802229874534,0.3944233346768442,0.0,0.0255497123405357,
0.5740166865315843,0.5454089312594075,0.6399605652316791,0.10943884392698888,0.10943884392698888,0.9981778676668585,0.9228750283129105,0.93635210266061,0.6804242179402334,0.9316021478196507,0.18737474949898986,0.017034068136272545,0.17955367045968018,0.8686868686868687,0.08312007370252836,0.08365804422327615,0.1202505971965567,0.1202505971965567,0.2847402999876033,0.6208611527456046,7.662515186053378e-12,0.13793103448275856,0.24770741180278266,0.004007650550793999,0.052559422801793154,0.37471033152717226,0.37471033152717226,0.7426656482188805,0.06016016016015074,3.553792877996831e-14,0.004869341950719697,0.2715904952156014,4.031188670238465e-12,3.369577604802056e-13,0.1060135995718503,7.188004416031079e-13,0.38671316165951286,0.613286838340487,0.003296535645319467,0.374167660143642,0.013398240760445934,0.13800661820855842,0.24642035077860816,0.6939809045615367,0.04962406015037594,1.0415570644845996e-13,1.5716657255205921e-12,0.13413413413413414,2.7791258620650654e-14,0.020250723240115807,7.038134408949943e-12,0.13149011412956146,2.4187295956118076e-12,0.6171488717480869,0.2752059906348081,0.7355525230979987,0.07913077952524766,0.015068050501597303,3.8624896074523973e-13,0.3561885649668942,0.347375700735009,0.9025044052120502,2.111366358243746e-12,0.8667975180168623,0.8356057894734112,0.5286852926304202,7.291814409080713e-14,0.8364944943135755,0.0798520440598456,0.0030945756354904615,4.860723644175399e-14,1.1708726809829774e-14,0.840343811859078,4.969293178630049e-15,0.9515435940953472,0.09924261132684041,0.8667975180168623,0.5286852926304202,0.12122838468710961,0.5197546077031374,0.4291782116847319,0.6056988737837489,0.3106638265741416,0.028056220057022508,0.0,0.760323311620297,3.5965341986290526e-12,0.3724697927410633,0.109448033326635,0.8609841103821992,0.3757348286318849,0.18236855219872322,0.39518157909011853,0.0,0.021649257798435555,
0.6097139451728248,0.5583430897028484,0.6781465658889251,0.1264770378784299,0.1264770378784299,0.9982890860206899,0.9228138924690662,0.9363093253980502,0.6800570562732111,0.9315680548038171,1.1586823036071254e-17,0.016533066132264528,0.17141221295649656,2.7780555833353535e-13,0.09929368410277409,0.08619313647246558,0.12268445486095408,0.12268445486095408,0.2927978182719721,0.5922469001226331,4.5253913216456425e-11,0.15390050876201206,0.2555831265508687,0.004202498414074898,0.05899029922370591,0.3786876221111588,0.3786876221111588,0.722146004818045,1.8486660814314513e-15,4.076149880384833e-14,0.005756013926211723,0.24314898407407845,2.90930874985235e-12,5.333416109219567e-13,0.1058750316341468,1.1319157432672885e-12,0.4848891273247513,0.5151108726752487,0.0023557520314508194,0.374080428018958,0.013398240760445934,0.1540006222247365,0.25268811394361235,0.7017220522470514,0.29172932330827045,2.774708019787269e-13,5.890251251318011e-13,1.176275408872873e-14,9.389962040767768e-14,0.12407585985213757,2.2717369485285107e-12,0.13750200932325984,2.34088057090418e-13,0.5055739913158113,0.43146690890795636,0.7038518527125468,0.026357124486147458,0.018047461012672822,8.760981092141694e-14,0.46684827561216546,0.333018017443217,0.9027911949386384,1.005492337354696e-12,0.9126455482841935,0.8274982093218375,0.5344520544281496,1.57659961532935e-13,0.8413300309777658,0.05536975726137218,0.07899679271167602,1.1648339888176479e-15,0.6813627254508986,0.8401074351079348,0.1109999999999911,0.9515165979847001,0.13478413982297077,0.9126455482841935,0.5344520544281496,0.12269688670440027,0.4890870268213643,0.4253046890894667,0.5250292061453082,0.3026376394479757,0.03844709249257183,0.0,0.7662031335836843,1.3351893876648224e-13,0.38066681352960796,0.12648997175337517,0.8615692701054016,0.37972999027112875,0.18208531091659502,0.3945737113347927,0.0,0.014606784406722056,0.0
0.7249106078665075,0.6233483860177284,0.7674005915215248,0.19723287109344168,0.19723287109344168,0.9990386917620606,0.9232741150837157,0.9365655371009156,0.6799390013419262,0.9319590149498876,2.2849215028346923e-14,0.0,0.20108963562420445,2.505301035153535e-13,0.25069096120380835,0.1651565654194641,0.19849461396313178,0.19849461396313178,0.36333209371513553,0.6791797247581405,3.0960567895543775e-11,0.2591859807801011,0.3301327003991796,0.004167124200521451,0.05306289056067204,0.3757027436675555,0.3757027436675555,0.7207699037994124,0.07957957957957036,4.5837963681126005e-14,0.005853715932990888,0.28401779111989167,3.0976502413411262e-12,9.231020092524208e-13,0.1052427635591211,3.3403349175199626e-13,0.2381974248927042,0.7618025751072948,0.0013155878882106838,0.371680426229582,0.013398240760445934,0.2593404417795624,0.32603174946237706,0.6735732527172613,0.12180451127819537,2.278926857092608e-13,7.181869245262343e-13,0.001911911911911912,0.8938938938938938,0.03921568627450994,1.7471373853961985e-12,0.15397846005465365,1.9385783244795926e-12,0.44510805369348283,0.35449897959387616,0.3358789677112832,0.04183216598715886,0.03323243014375893,3.4326929636368067e-13,0.2085840659737065,0.381926637566492,0.9002472542057713,0.0,0.8122357801396709,0.8157550932429625,0.5236983979283008,4.845009239303984e-13,0.8856058115106329,0.0625219749288133,0.12147580539989382,1.155271142705423e-15,2.2925369928356928e-15,0.8401126068169035,0.036299999999990354,0.9515218449049059,0.7007630127051748,0.8122357801396709,0.5236983979283008,0.1224878290611052,0.5041692778723892,0.42738681557460634,0.701418540085923,0.30669162721780596,0.0362065099587251,0.0,0.8132331288283838,6.180618161069323e-13,0.3810987041418218,0.19723469768282453,0.8635078035521973,0.3720132108579944,0.18157727309038718,0.3933761194587251,0.0,0.042724909295465796,
0.6554827175208577,0.5891732173719126,0.7162668419323035,0.1330556738763473,0.13277170397715587,0.9984811091302523,0.9229993044544967,0.936416720426941,0.6802092279965648,0.9317080580759388,0.7214428857715405,0.20741482965931862,0.1824318079119246,2.7477495224262627e-13,0.20667417340567124,0.10337542838364407,0.139180601252986,0.139180601252986,0.31845791496219156,0.6368715083798879,3.337451058814364e-11,0.18046919163369218,0.2849282554752398,0.004230147594641204,0.05389063439211128,0.3761092992618851,0.37611493525344075,0.720755503090059,0.8318318318318302,3.915136610831777e-14,0.005566913267932017,0.2694162702660946,2.528314335141959e-12,4.901903161489629e-13,0.10564353190588771,1.1048517827985054e-12,0.4796137339055811,0.520386266094419,0.0015692972283388928,0.375813886906905,0.03411186777328587,0.18057244675736098,0.28321644315246863,0.6903518144311585,0.15037593984962364,1.8873014008462013e-13,8.672445881071537e-13,0.0980980980980981,2.1430316593043045e-14,0.06975249116039872,2.788836279622397e-12,0.14488024433370894,1.2512305767793522e-12,0.42187485617552456,0.29029840995026235,0.4462283027112411,0.02530911619813866,0.016791076377050927,1.2065297279522265e-13,0.3377222295154372,0.349646257597708,0.9040356327381589,8.020008503067182e-13,0.648267137604486,0.816477696054668,0.5302391309592287,9.672386331765827e-13,0.8568350776640243,0.07192373498699921,0.03557894745551526,2.3736504400701638e-15,0.8096192384769519,0.8400965962919321,0.18299999999999184,0.951522181772798,0.34174319889830046,0.648267137604486,0.5302391309592287,0.12955058428299104,0.5057376270170986,0.42712880540805886,0.6273754466423709,0.3076107495959307,0.04393708583182431,0.0,0.7879722513347511,6.935153495235165e-13,0.3788962295568349,0.13305855447744563,0.8632886547342149,0.379468668029307,0.18189487046441935,0.3941418446621343,0.0,0.014910255533117367,
0.6138855780691297,0.5730612700005572,0.6812356227407168,0.17498856232350546,0.17498856232350546,0.9986087269732553,0.9229832688233245,0.9364259085009418,0.6799341275144876,0.9317217759758011,2.3219993365521278e-14,3.1915566398687374e-14,0.23194039354229168,0.0,0.08895485720135125,0.07041922914417169,0.10754045161581105,0.10754045161581105,0.2898227345977432,0.622768769587137,7.2117789986384765e-12,0.15262860373092135,0.25169921242852467,0.004401257075305382,0.05377415612854808,0.37622956559019016,0.37622956559019016,0.7209638646888878,0.6366366366366331,3.6760238816281294e-14,0.007924368141161653,0.27926098425066537,2.567866048354591e-11,6.87119677286399e-12,0.10501126383086223,5.339398302655e-14,0.05758226037196016,0.9424177396280393,0.007780500038993605,0.36963718146295,0.013398240760445934,0.15282688010860632,0.25036471897727414,0.6733272127084214,0.10375939849624062,2.199768520191581e-13,7.432449588800252e-13,0.08128128128128129,1.2661303654970972e-13,0.025072324011571973,1.8763080482802412e-12,0.1449123935058675,1.8174926804632185e-13,0.9179762268961382,0.7814292110876918,0.8225976677763002,0.5891233703125883,0.23993559018884672,1.638333086722528e-11,0.05925662284596234,0.439173293350574,0.9004241305533967,2.009102590892906e-12,0.8830139943014379,0.8440705971908726,0.5205180980793256,0.0,0.7894930429263551,0.05720232159167411,0.11560975439738448,2.153554340272567e-14,2.0196380370811825e-14,0.8403674185292381,4.4779051109160445e-14,0.9514514968041176,0.05681564065710738,0.8830139943014379,0.5205180980793256,0.12030133424138005,0.3869127930430849,0.3405443650288901,0.6598587862447095,0.28962456484407173,0.004096434986518393,0.0,0.7818105907381023,6.096445807897567e-14,0.38189648813956956,0.17499242732901577,0.861638006632696,0.3692992809497403,0.18140803193346142,0.3929428460745532,0.0,0.18593185970077356,
0.6132896305125151,0.5688242180966713,0.6772921459086426,0.1584394276428931,0.1584394276428931,0.9984879670984501,0.9229700394276071,0.9364043692454972,0.6801177083479987,0.9316890950967175,1.5758079329889936e-14,0.9408817635270541,0.16940444891755302,6.354170770612121e-13,0.1735080356228888,0.08055959814093268,0.1172758822734036,0.1172758822734036,0.2916821618941369,0.606826543125766,1.0567259504949405e-11,0.15276992651215443,0.2548279210270798,0.004043185702534629,0.05203490387058807,0.3744370336993139,0.3744370336993139,0.72015537382554,0.6496496496496462,3.4326317299775365e-14,0.004181225666421873,0.2479057909433048,7.264081717516073e-12,1.322933374272201e-12,0.10573148520766362,2.8944676365766975e-13,0.21494992846924194,0.7850500715307593,0.0020683673019273674,0.370966912184091,0.013398240760445934,0.15292587040755684,0.2534553746069144,0.6837520190088693,0.10075187969924833,1.1290478579014374e-13,1.4463755537516375e-12,0.3713713713713714,1.8931375082192194e-14,0.028608164577306465,1.5496312750509078e-12,0.1408615978138561,7.817886674997075e-13,0.6790191571118505,0.39388936673492,0.6082031557224941,0.00386941941467294,0.046894442707587594,2.856129528115629e-14,0.16334937887470394,0.331843375064517,0.9011418675278263,2.2294385649396462e-12,0.6954908184200996,0.833689576938704,0.5227051520133337,3.941141450960377e-13,0.8455899845659225,0.05809089576010275,0.0808203684100242,1.3860055169358856e-14,5.4347501656012565e-15,0.8402460082061323,0.03919999999999038,0.9514258742855441,0.285751414696988,0.6954908184200996,0.5227051520133337,0.12338081985547891,0.34966212006706243,0.3907417447486681,0.5472034581619616,0.2791236512559808,0.015627272079346385,0.0,0.7768002361942241,7.871692483591212e-14,0.38132454214763556,0.1584433563136709,0.8616583689064617,0.3715823142407055,0.18201483051103443,0.3944161423727133,0.0,0.048480031367120195,
0.620143027413587,0.5727825165858281,0.6773578705225104,0.1629987221354534,0.1629987221354534,0.9987601986186871,0.9230676563323693,0.9364561839578935,0.6798870138492512,0.9317312574654119,8.527901755000088e-15,0.6292585170340681,0.17692971285379766,2.8083616442444443e-13,0.21619408332480342,0.10863339749307573,0.14422860233470072,0.14422860233470072,0.3065575802652787,0.6163646273334246,2.0162932117026754e-11,0.19078575466365252,0.27629733520336625,0.00410601597082972,0.0524615751924733,0.3749539209927599,0.3749513418101813,0.7203266439830567,0.9519519519519516,4.410747222928247e-14,0.004974397871986724,0.260288940148112,2.218345085294192e-12,5.408948359389523e-13,0.10665084613565545,1.4254909076744352e-12,0.5337982832618021,0.46620171673819777,0.0013953813019387173,0.383018365717328,0.013398240760445934,0.1910088525610198,0.27436592930395404,0.6831118593562416,0.07669172932330827,1.1915412817704312e-13,1.3701259985720781e-12,1.1303719782832832e-14,0.7727727727727728,0.0421086467373836,1.58046556232e-12,0.14653592669988735,2.2630735642911284e-12,0.38082128483323574,0.2662428968984076,0.3076636887607421,0.04573265023880537,0.019793016217198037,2.9711808137158904e-13,0.2633169488333299,0.341847024483833,0.9055438842064367,3.3108942356776795e-13,0.43300006648519895,0.8114360028681942,0.5292391093672871,3.207976803022505e-12,0.8446628366168554,0.061447862427235864,0.047826525742492944,8.2083908741083e-15,6.036162149899861e-15,0.8400850503140298,0.06719999999999066,0.9515196773092842,0.5336331577912549,0.43300006648519895,0.5292391093672871,0.14493494673209717,0.5002062411624646,0.42651732014048827,0.5804147025445795,0.30597844847464606,0.04968479493754684,0.0,0.7751924902745202,4.949674971488557e-13,0.38075772715440903,0.16300682794112453,0.862542746713747,0.38256984404621275,0.1823438421156918,0.3951301049774405,0.0,0.012037111205145282,
0.574135876042908,0.5413391314043595,0.6377916529740392,0.11843122406802653,0.11843122406802653,0.9982240844090668,0.9228078791073756,0.9362951667266393,0.6801588651130336,0.9315327513850539,0.06673346693385837,0.2925851703406814,0.17537639157047102,1.8890777966676768e-13,0.46647558603746503,0.0953006901084454,0.13142831387749557,0.13142831387749557,0.28176521631337575,0.6112549393650358,1.4874294184691853e-11,0.13962690785754656,0.2464127737620023,0.004020927951240646,0.051780162680813646,0.376162697893752,0.376162697893752,0.7208707514969594,0.059859859859850435,3.5203598901329505e-14,0.0053126779384657374,0.2604324169214305,4.10289458747996e-12,1.1451528372982193e-12,0.10852358766496417,3.5825344281558816e-13,0.25008941344778274,0.7499105865522171,0.0039032947174150795,0.37288825564828,0.017867276725545264,0.13977430211839234,0.24508034623988317,0.6828817663850109,0.10375939849624062,8.415781081034908e-14,1.9471060599801763e-12,2.0044498024374376e-14,5.565824274164164e-14,0.032465445194471275,4.415136593288355e-12,0.13565343192412804,7.320024777005121e-13,0.5515581529170741,0.5005818402336651,0.529214152073947,0.07907417437597776,0.03908120039167364,5.49846673558619e-13,0.25096031259301266,0.340152660352976,0.9006018957769346,3.4395673797405524e-13,0.9401869775620841,0.8245925395430218,0.5246160478966159,0.2861635220125786,0.8327628441829793,0.054313739092351196,0.02543858769411673,9.507465997214523e-15,8.779002895761611e-15,0.8401707154531991,0.7259999999999973,0.9514797364389295,0.09878099639582119,0.9401869775620841,0.5246160478966159,0.12032193867553016,0.4328267206402008,0.41264114088900594,0.570607310573242,0.293279165358563,0.02757802194121045,0.0,0.7564421018994778,3.3777573233842096e-13,0.3825621941314993,0.11843652389580117,0.8606909036097017,0.37224797348397465,0.1840651680475222,0.3981380620027264,0.0,0.04015009535042942,
0.5590584028605479,0.5108435078329706,0.6232007886953665,0.2034328805591059,0.2034328805591059,0.9982983293691308,0.9226591486282513,0.9359755422507559,0.679622202558435,0.9313994053290401,5.6172918081854284e-14,0.0,0.17411062728505033,7.435086943037374e-13,0.0,0.050185437303413225,0.08811466173885624,0.08811466173885624,0.2615594396925741,0.6072353181632378,2.5241226495234637e-11,0.14853024307518314,0.2282878411910669,0.0041593991675343105,0.05199720246789852,0.36597158333057145,0.3732444005707434,0.7196059675343123,0.04214214214213254,2.1437231818435434e-14,0.0038303388893897727,0.2526846711622728,1.6832737154983725e-12,2.4163326327502513e-13,0.10003028580674367,2.3836468505082407e-12,0.6334942775393434,0.3665057224606565,0.0018090788448434803,0.385038124911929,0.013398240760445934,0.1487399949090698,0.22699028496709422,0.6972227094928164,0.16842105263157942,3.807932627756058e-13,4.2964312121627207e-13,0.35535535535535534,5.3310752231451454e-14,0.10382513661202197,9.616964191496312e-13,0.1364732358141777,1.544427588400836e-13,0.29301789718978366,0.27775347320211197,0.4706943366418323,0.041293749791681746,0.010268544922320516,1.2906664284104097e-13,0.5209302657783779,0.33827490714531,0.8969947749104028,6.347612967680331e-13,0.7714066124226372,0.7938019817987385,0.5461910933049962,9.135327800992664e-13,0.7611540986772325,0.04677012754908326,0.4788831839975118,0.8466933867735454,0.49398797595189864,0.840053619274803,0.20199999999999202,0.9515156182438633,0.17969847384238605,0.7714066124226372,0.5461910933049962,0.13525494195025745,0.4875674817469122,0.425452491831263,0.5532109081845552,0.2999169766161499,0.06411224477998394,0.0,0.6405484616690791,1.0872025311415847e-13,0.3808217161114734,0.20344092232640998,0.845946748123582,0.3918364716601772,0.1780057966041141,0.3772736321324248,0.0,0.008006844670398267,
0.6075685339690101,0.5690472208284555,0.6743345382845879,0.162541215075646,0.162541215075646,0.9989572906612683,0.9232053623150639,0.9365795451481613,0.6799010937951837,0.9319787848643949,5.329938596793636e-16,0.0,0.17904017582056453,3.101320233033334e-13,0.08496263691268303,0.09910332848223118,0.13507910037409315,0.13507910037409315,0.3085409693814304,0.6276059408638787,9.856097964805895e-12,0.17382702091577085,0.26583234437371805,0.0040864458872624,0.052438543596281306,0.3748548612767548,0.3748548612767548,0.720391083952503,0.6176176176176138,3.7519836300557834e-14,0.004808409516385115,0.2775613363205939,3.705789033136187e-12,1.3637767391793875e-14,0.10681015777660674,1.0414578957343395e-12,0.4668276108726757,0.5331723891273243,0.0032495747328135536,0.380278382313799,0.013398240760445934,0.17338857934779475,0.2648129937214304,0.7127892963483559,0.04360902255639095,4.3587080034557285e-12,3.7533278924773304e-14,0.04394394394394394,2.7488356619339342e-14,0.021215043394407156,3.484316129363589e-11,0.46704709853721316,1.1683089176052142e-11,0.650586585133007,0.03517643365629765,0.9267596033431826,0.015422049662100513,0.0011201204857771668,4.2600339209286374e-14,0.48786664023695225,0.3472879616536,0.9039911418820971,2.915349089678685e-12,0.9959253227699583,0.8448293733670638,0.5344352698975035,0.0,0.8698367974274528,0.07871876470107143,0.017645764365554734,7.737678003575227e-14,0.30561122244488276,0.8404336104954018,0.34699999999999354,0.9514971823974587,0.08236988254073417,0.9959253227699583,0.5344352698975035,0.12030133424138005,0.48450437987245043,0.42474078247667924,0.6118751903773761,0.3014665146034312,0.030453177470939025,0.0,0.777812107514726,1.0614838454050812e-12,0.37586308159524895,0.1625469490136744,0.8624197849954713,0.3788552904708633,0.181910943771294,0.3941790533860181,0.0,0.01568288226568066,
0.6009535160905831,0.5538272843842335,0.672822872165626,0.13084701910486474,0.13084701910486474,0.9982193136485811,0.9228427566051763,0.936339751479166,0.6802617570256211,0.9316005339490788,5.932453394779621e-15,0.07014028056112225,0.19372098755289013,3.8690737760636363e-13,0.0,0.08046570583540684,0.11718573939694413,0.11718573939694413,0.28709557456303425,0.6353726665758272,1.3171513032235564e-11,0.13934426229508198,0.248570503829971,0.0041118902146636965,0.05320386740108507,0.37699271705707815,0.37699271705707815,0.7212863209285691,0.0566566566566472,3.671209531376254e-14,0.005429290011072452,0.28133587912633673,4.722606169715895e-12,1.3222340015854522e-12,0.10730385791392894,5.706367258163757e-13,0.33842989985693994,0.6615701001430627,0.0022771226061523856,0.372860296633958,0.03093743349648885,0.1394490482789829,0.2471984179301248,0.6822461630288432,0.09774436090225562,8.749079341671458e-14,1.8666622415396853e-12,1.6793005024234232e-14,2.302055209993994e-14,0.03760848601735796,9.941974246494894e-13,0.13549268606333342,3.8531643169617557e-13,0.5867984625719163,0.5288500009521407,0.5527069935474983,0.1592175578311555,0.04534138351524164,1.231213010719188e-12,0.22823822578615097,0.363544703516249,0.9005268401332589,3.5461096261103864e-13,0.6155980852588325,0.8303960085959092,0.5249246638155648,8.511577210966561e-13,0.8210438948939616,0.05592746289963492,0.060361554860055004,1.1183592674559232e-14,1.0596114697755616e-14,0.8401931269670593,5.078674585430049e-15,0.9515452494738674,0.2232306060692942,0.6155980852588325,0.5249246638155648,0.1277315091863781,0.5420241927101748,0.4329846863099065,0.6723816099253126,0.31511725038794336,0.024020154562140003,0.0,0.7648651003254183,2.271156331876109e-13,0.38236881955881896,0.13085455613830588,0.8612115683241242,0.37430173175165055,0.18443551644682843,0.3986610401016928,0.0,0.0265494913088187,
0.8797377830750894,0.7992417907119354,0.9422280644101212,0.2112893811033818,0.2084181299004524,0.9996105866753258,0.9236327118858091,0.9368598567172575,0.6798691431486449,0.932303374583192,8.85233280002013e-15,0.9629258517034068,0.3214271043010306,0.0,0.10748285392568317,0.11605088962959444,0.1513498895749759,0.1513498895749759,0.38415767943473367,0.6671208611527447,2.1605287916754437e-11,0.28151498021481,0.34351062682058403,0.00415046709814304,0.05285677977942704,0.37551131100519086,0.37551131100519086,0.7206398273624228,9.07014382432442e-16,5.448774630131904e-14,0.0071816227778036534,0.30548412374319844,2.8668978766484372e-11,7.91431113516416e-12,0.10501126383086223,7.559560483484003e-14,0.07546494992846937,0.924535050071529,0.04225241875792248,0.36963718146295,0.013398240760445934,0.2816698249285858,0.3423819661324667,0.6730151064009131,0.18496240601503752,5.69940025686037e-13,2.8693062513267007e-13,0.8648648648648649,8.929550998768969e-13,0.04564448730311809,3.0005094949291633e-12,0.189438996945828,3.276886149985371e-14,0.9473565500185108,0.8360861187526621,0.8583296960868138,0.8626600250211666,0.2744970320255697,2.5665342479883998e-11,0.0549600646469016,0.531580269141884,0.9003823673753004,1.7292658703529391e-12,0.6393756937286639,0.8467211678427216,0.5204737971660093,0.0,0.934019096240386,0.08468773196460051,0.10738599509295725,1.2203649902805732e-14,1.1958054144919957e-14,0.840286937313571,4.520301504986046e-14,0.9516270708842635,0.00930702607317047,0.6393756937286639,0.5204737971660093,0.12030133424138005,0.759790708689773,0.584396123660259,0.7844178149529999,0.3442036807211052,0.003613237653664613,0.0,0.9172400800347609,8.350337388616275e-14,0.3821189312911387,0.2113004845525812,0.8670269575531784,0.36951366503156324,0.18140803193346142,0.3929428460745532,0.0,0.14600236700734143,
0.554886769964243,0.5329765289624798,0.6215576733486691,0.11994573019704324,0.11994573019704324,0.9981927762933767,0.9227248947160583,0.9362499794774574,0.6799915303709849,0.9314530665255606,0.8997995991983959,0.0,0.17808507579180854,7.889677856673737e-13,0.0,0.08361109807051266,0.12020552575832644,0.12020552575832644,0.2745754307673235,0.6171821774083661,1.4814196026369866e-11,0.1375070661390616,0.23993958355809608,0.004100592353920022,0.05258062067217484,0.3733220626238909,0.3733220626238909,0.7206545699283753,0.4494494494494439,3.3868954025798936e-14,0.004620359417317366,0.2680697959318815,2.818314848542707e-12,3.9640443885466814e-13,0.07890987690686302,6.330214482528956e-13,0.35988912732474915,0.6401108726752509,0.00472916457700638,0.373219290377849,0.024349152301908913,0.1377096473117062,0.23872613116915395,0.6821687059890238,0.09022556390977439,1.1957075100283368e-13,1.369803362936625e-12,0.6656656656656657,8.68571488770971e-14,0.03792992606878827,5.593089702879348e-12,0.1334190644590898,6.098243632254964e-13,0.4668121948039796,0.4358158910744338,0.549643001091509,0.033454325070841694,0.02274349550317884,1.464086144613659e-13,0.375387107739647,0.34538865741376,0.9018906111996812,5.774235127524088e-13,0.9890719809521882,0.8193500005408891,0.5286722054611969,0.0,0.8272950181637544,0.048924068644972216,0.04026020887461072,1.057806936040091e-14,6.469417231473009e-15,0.8401269018304504,0.31199999999999317,0.9514917208794872,0.06417748768124067,0.9890719809521882,0.5286722054611969,0.12030133424138005,0.4536366163055645,0.41974008734468793,0.594237563197473,0.2953513361974853,0.039632647546399495,0.0,0.747599578144293,7.450034129510569e-13,0.3809328674843294,0.11995113397538226,0.860181507041667,0.37490515162024524,0.17597678187877155,0.3471368501420651,0.0,0.024217863060133113,
